grid_id,小区均价,总建面,容积率,绿化率
233,65341.5,16000.0,2.7,0.35
234,99213.5,0.0,1.525,0.33999999999999997
235,0.0,0.0,0.0,0.0
236,74137.0,0.0,2.2,0.4
237,112931.0,34480.0,1.6,0.35
238,0.0,0.0,0.0,0.0
239,66514.0,0.0,3.4,0.35
240,102630.0,220000.0,1.22,0.366
241,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0
246,105039.5,0.0,3.1,0.32499999999999996
247,0.0,0.0,0.0,0.0
248,100621.0,150000.0,0.36,0.64
249,91417.0,0.0,2.5,0.36
250,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0
253,62165.0,3800.0,2.0,0.38
254,60556.0,30000.0,1.6,0.35
255,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0
262,62833.5,23825.0,1.505,0.32499999999999996
263,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0
266,61179.0,13000.0,2.1,0.35
267,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0
271,92664.0,0.0,1.1,0.35
272,0.0,0.0,0.0,0.0
273,50400.0,0.0,1.8,0.35
274,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0
279,93852.0,148000.0,1.3,0.35
280,0.0,0.0,0.0,0.0
281,73401.0,0.0,2.1,0.35
282,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0
284,85837.0,32435.0,1.2,0.4
285,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0
292,64511.0,3000.0,1.5,0.26
